"경찰에 체포된 미 극우단체 ""프라우드 보이스"" 대표자"," 미국의 극우단체이자 도널드 트럼프 대통령의 열혈 지지단체인 '프라우드 보이스'의 대표자 엔리케 타리오가 4일 경찰에 체포됐다.	 워싱턴DC 경찰 대변인은 타리오가 지난달 12일 한 교회에 붙어있던 '흑인 목숨도 소중하다' 현수막을 불태운 일에 연루됐으며, 이 사건이 증오범죄 가능성이 있는지 조사 중이라고 설명했다.	 사진은 지난달 12일 워싱턴DC 자유 광장에서 시위에 참석한 타리오.	     <저작권자 연합뉴스, 무단 전재-"
SPAIN ALCOA WORKERS PROTEST,"Alcoa San Cibrao's workers protestWorkers of Alcoa San Cibrao aluminium plant demonstrate in support of the potential sale of the aluminium plant to GFG Alliance, in Lugo, Galicia, north-	western Spain, 11 September 2020.	 The placard reads 'Not only Tourism makes money'.	 GFG Alliance ia an organisation that publicly expressed interest in acquiring the facility."
"""폭탄 설치"" 이메일에 출입 통제된 오스트리아 대통령궁", 알렉산더 판데어벨렌 오스트리아 대통령 집무실이 있는 수도 빈의 호프부르크궁에 폭탄을 설치했다는 협박 이메일이 29일 경찰에 전달된 직후 주변 출입이 통제되고 있다.	 판데어벨렌 대통령은 즉각 안전한 장소로 대피하고 경찰이 수색에 나섰지만 폭탄을 찾지는 못했다고 현지 언론은 전했다.
시위대에 물대포 쏘는 이스라엘 경찰, 이스라엘 경찰이 14일 예루살렘에 있는 베냐민 네타냐후 총리 관저 앞에서 시위대에게 물대포를 쏘고 있다.	 네타냐후 총리는 뇌물수수·배임·사기 등 부패 혐의를 받고 있으며 그가 기소된 이후 퇴진을 요구하는 시위가 이어지고 있다.
USA PENTAGON 9/11 ANNIVERSARY,"19th Anniversary of the 9/11 terrorist attacks on the PentagonAn American flag is unfurled at sunrise to mark the 19th anniversary of the 9/11 terrorist attack on the Pentagon in Arlington, VA, USA, 11 September 2020.	 Anniversary ceremonies are also being held in New York at Ground Zero and in Shanksville, Pennsylvania at the Flight 93 memorial."
SPAIIN WEATHER SNOW,"Filomena covers Spain in snowA car runs on a road covered in snow in Teruel, Spain, 08 January 2021.	 A warning has been issued across the country due to storm Filomena that has caused a big drop in temperatures and snowfalls throughout Spain except for the Canary Islands."
MALAYSIA PANDMIEC CORONAVIRUS COVID19,"Coronavirus in MalaysiaA man wearing a protective face mask walks at the street of Kuala Lumpur, Malaysia, 08 January 2021.	 Malaysian Health Ministry projects Covid-19 cases may hit 8,000 daily in mid-	March if infection rates rises."
"""농업개혁법 반대"" 뉴델리 인근서 경찰과 대치하는 印 농민들"," 3일 인도 뉴델리와 우타르프라데시주 경계 지역에서 농민 시위대가 경찰과 대치하며 이들이 설치한 바리케이드를 무너뜨리려 하고 있다.	 수천 명의 농민이 지난 9월 의회를 통과한 농업 개혁법에 반대하며 봉쇄된 뉴델리 진입로를 뚫고 수도로 진입하려 했지만 다수 지점에서 경찰에 제지당했다.	      <저작권자 연합뉴스, 무단 전재-"
"""흑인 사망"" 시위 진압 준비하는 미국 경찰ㆍ주방위군", 2일 미국 조지아 주 애틀랜타에서 통행금지령이 내려진 이후에도 '흑인 사망' 시위가 이어지자 경찰과 주방위군이 진압 준비를 하고 있다.
엄마와 함께 기자회견 나온 플로이드의 6살 딸," 미국 백인 경찰의 가혹 행위로 숨진 흑인 조지 플로이드의 6살 딸 지아나가 플로이드의 친구이자 전 미국프로농구 선수 스티븐 잭슨, 엄마 록시 워싱턴과 함께 2일 플로이드가 숨진 미네소타 주 미니 회견장에 도착하고 있다."
"""흑인 생명도 중요하다"" 외치는 영국 런던 시위대", 3일 영국 런던에서 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 데 항의하는 시위대가 '흑인의 생명도 중요하다'라고 쓰인 팻말을 들고 행진 하고 있다.
"""에드먼드 페터스 다리"" 건너는 존 루이스 의원 운구 마차", 미국 흑인 민권운동의 대부 존 루이스 하원의원의 시신을 담은 관이 26일 마차에 실려 장미꽃잎이 뿌려진 앨라배마 주 셀마의 '에드먼드 페터스 다리'를 건너고 있다.	 이 다리 위에서는 1965년 3월 루이스 의원을 비롯한 흑인 민권운동가들이 흑인들에 대한 투표권 보장을 요구하며 행진을 벌이다 백인 경찰에 폭력적인 진압을 당하는 '피의 일요일' 사건이 발생했다.
"시애틀 ""자치구""에서 텐트 치고 농성하는 시위대", 미국 시애틀 도심의 관광명소인 캐피톨 힐 지역을 '자치구'로 선포한 시위대가 13일 경찰서 인근의 공원에 텐트를 치고 농성하고 있다.	 시애틀 경찰은 시위대가 점거한 해당 지역에서 철수하고 관할 경찰서도 비워놓았다.
부활대축일 미사 동안 성베드로광장 접근 막는 경찰들, 12일 부활 대축일 미사가 진행된 바티칸 성베드로대성당 앞 광장이 텅 빈 가운데 경찰이 광장 주변에서 삼엄한 경비를 펼치고 있다.	 이날 부활절 미사는 신종 코로나바이러스 감염증 여파로 신자 참석 없이 온라인 생중계 방식으로 진행됐다.
홍콩 법원에 출석하는 조슈아 웡, 홍콩 우산혁명의 주역인 조슈아 웡이 7일 홍콩 고등법원에 도착하고 있다.	 조슈아 웡은 경찰이 금지한 톈안먼 희생자 추도 집회에 참가했다는 이유로 전날 25명의 야권 인사들과 함께 무더기로 기소됐다.
"""국제 보안법"" 반대 시위대에 물대포 쏘는 프랑스 경찰"," 프랑스 파리의 에펠탑 인근 트로카데로 광장에서 21일 경찰이 '국제 보안법'에 반대하며 농성을 벌이는 시위대를 해산시키기 위해 물대포를 쏘고 있다.	 최근 프랑스에서는 경찰관의 신원을 식별할 수 있는 사진 또는 영상을 불순한 의도로 온라인에 올렸을 때 처벌할 수 있도록 한 국제 보안법이 하원을 통과하자 언론의 자유 제한을 우려하는 인권단체와 언론노조의 항의 시위가 이어지고 있다.	     <저작권자 연합뉴스, 무단 전재-"
MALAYSIA PANDEMIC CORONAVIRUS COVID19,"Coronavirus in MalaysiaA mother and her children wearing protective face masks take selfie against a fountain outside a shopping mall in Kuala Lumpur, Malaysia, 08 January 2021.	 Malaysian Health Ministry projects Covid-19 cases may hit 8,000 daily in mid-	March if infection rates rises."
"뉴욕 타임스스퀘어에서 농성하는 ""흑인사망"" 시위대", 흑인 남성 조지 플로이드가 경찰의 가혹 행위로 숨진 사건에 항의하는 시위대가 1일 미국 뉴욕 타임스스퀘어에서 농성을 벌이고 있다.
모스크바 검문소 코로나19 통행증 확인하는 경찰, 러시아 경찰이 15일 모스크바 시 검문소에서 지나가는 차량 승객들의 신분증과 통행증을 확인하고 있다.	 모스크바 시는 신종 코로나바이러스 감염증 확산 방지를 위해 이날부터 차량 및 대중교통 이용자들을 대상으로 통행허가 제도를 도입했다.
SPAIN MIGRATION,"A boat with 15 migrants reaches Canary IslandsTwo beach goers look at a boat stranded on Amadores Beach after 15 migrants managed to reach the coast in the village of Mogan, Gran Canaria Island, southwestern Spain, 08 January 2021.	 All migrants are in a good condition."
"""인종 차별 논란""에 반발하는 벨기에 경찰", 벨기에의 남녀 경찰관들이 19일 수도 브뤼셀의 법원 청사 팔레 드 쥐스티스 앞에서 경찰을 둘러싼 인종차별 논란에 항의하는 시위를 벌이고 있다.
시위대 향해 물대포 쏘는 홍콩 경찰, 중국 전국인민대표대회의 '홍콩 국가보안법' 제정 추진에 반발한 홍콩 시민들이 24일 번화가인 코즈웨이베이에서 시위를 벌이자 경찰이 시위대를 해산시키기 위해 물대포를 쏘고 있다.
epaselect PAKISTAN PROTEST SHIITES,"Protest against killing of eleven coal minersepaselect epa08926181 Members of the Shiite Hazara community gather around coffins of victims as they refuse to bury them for the last five consecutive days, during a protest on the outskirts of Quetta, Balochistan province, Pakistan, 08 January 2021.	 At least 11 coal miners were killed in the Mach area of Balochistan on 03 January, after armed militants kidnapped them and took them to a nearby area before opening fire at close range."
"통금 속 미국 ""흑인 사망"" 항의 연좌 농성", 미국 흑인 남성 조지 플로이드가 백인 경찰의 가혹 행위로 사망한 데 항의하는 시위대가 1일 통행금지령에도 불구하고 그가 강제 연행된 미네소타 주 미니애폴리스의 현장에서  연좌 농성을 이어가고 있다.
